Depth/Thickness(m),GR(API),AC(us/m),RT(ohm×m),TOC(%),Journal,Author,Well,Area,DOI1,DOI2,,
2344.25,186.17468,234.71938,5.69898,5.14382,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2344.375,178.35522,237.06488,7.39632,4.96398,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2344.5,172.49062,233.54663,7.79219,5.86319,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2344.625,170.53575,232.37388,9.11152,6.16293,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2344.75,184.21982,232.37388,8.64863,5.98309,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2344.875,180.31008,233.54663,11.22447,5.86319,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2345,182.26495,235.89213,15.34717,5.98309,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2345.125,188.12955,240.58313,19.91806,6.04304,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2345.25,190.08442,241.75589,24.53704,6.04304,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2345.375,197.90388,244.10139,27.23389,5.92314,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2345.5,201.81362,246.44689,28.69151,6.04304,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2345.625,205.72335,264.03815,22.10724,5.86319,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2345.75,201.81362,255.82889,17.94567,5.56346,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2345.875,199.85875,245.27414,13.12493,5.86319,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2346,188.12955,254.65614,7.39632,5.80325,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2346.125,182.26495,251.13789,6.32535,7.72158,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2346.25,186.17468,251.13789,6.6639,7.72158,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2346.375,188.12955,257.00164,12.45814,7.78152,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2346.5,188.12955,257.00164,17.03397,7.54173,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2346.625,186.17468,257.00164,20.98413,7.18205,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2346.75,188.12955,258.1744,12.45814,6.70246,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2346.875,190.08442,257.00164,17.94567,6.22288,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2347,197.90388,248.79239,20.98413,6.52262,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2347.125,188.12955,258.1744,15.34717,6.46267,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2347.25,188.12955,255.82889,13.12493,6.58257,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2347.375,188.12955,255.82889,13.12493,6.76241,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2347.5,192.03928,257.00164,23.29048,6.70246,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2347.625,197.90388,268.72915,23.29048,6.82236,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2347.75,211.58795,264.03815,18.90616,6.64252,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2347.875,199.85875,274.59291,16.16859,6.46267,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2348,209.63308,273.42015,39.22978,6.40273,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2348.125,209.63308,268.72915,23.29048,6.40273,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2348.25,197.90388,271.07465,105.64457,6.52262,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2348.375,213.54282,280.45666,62.72052,6.40273,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2348.5,201.81362,287.49316,37.23678,6.34278,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2348.625,213.54282,294.52967,22.10724,6.52262,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2348.75,201.81362,278.11116,22.10724,6.28283,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2348.875,193.99415,272.2474,27.23389,7.48179,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2349,229.18175,266.38365,43.5415,7.06215,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2349.125,223.31715,268.72915,69.61409,7.84147,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2349.25,223.31715,268.72915,117.2559,7.66163,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2349.375,237.00122,267.5564,85.75751,7.60168,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2349.5,240.91095,280.45666,30.22715,7.30194,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2349.625,231.13662,280.45666,43.5415,7.06215,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2349.75,221.36228,279.28391,41.32945,7.24199,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2349.875,235.04635,282.80216,117.2559,7.1221,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2350,246.77555,291.01142,69.61409,7.06215,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2350.125,225.27202,288.66591,41.32945,7.0022,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2350.25,235.04635,289.83866,85.75751,7.66163,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2350.375,240.91095,296.87517,95.18306,7.72158,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2350.5,250.68528,296.87517,123.53171,8.14121,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2350.625,246.77555,293.35692,105.64457,8.20116,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2350.75,264.36935,288.66591,130.14341,7.84147,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2350.875,274.14368,302.73892,219.20967,8.80064,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2351,254.59502,308.60268,243.30286,9.04043,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2351.125,289.78261,306.25718,160.32351,9.28022,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2351.25,309.33128,305.08442,409.81207,9.57996,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2351.375,289.78261,305.08442,388.99229,9.57996,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
2351.5,305.42155,296.87517,284.49751,9.28022,Fault-Block Oil & Gas Field (Chinese edition),"Zhou et al., 2021",N208,Changning/South Sichuan,10.6056/dkyqt202103001,,,
3460,294.95141,185.3435,19.49833,2.63836,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3461.3,276.96706,178.47064,16.65958,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3462.6,258.98271,167.01586,17.55666,2.04946,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3463.9,240.99836,162.43395,13.50682,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3465.2,223.01402,160.143,10.95071,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3466.5,205.02967,163.57943,8.42468,2.46169,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3467.8,187.04532,170.4523,7.99421,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3469.1,169.06098,179.61612,8.87833,1.99057,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3470.4,151.07663,181.90707,12.1618,2.04946,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3471.7,133.09228,173.88873,13.50682,2.46169,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3473,115.10793,164.72491,12.1618,2.52058,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3474.3,106.11576,164.72491,9.86022,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3475.6,93.52672,164.72491,8.87833,1.93168,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3476.9,75.54237,171.59777,10.95071,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3478.2,57.55802,178.47064,10.39117,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3479.5,39.57367,180.76159,11.54038,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3480.8,30.5815,171.59777,9.86022,2.04946,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3482.1,102.51889,218.56235,8.42468,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3483.4,86.33298,209.39853,12.1618,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3484.7,68.34863,204.81662,12.1618,1.8139,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3486,50.36428,193.36185,11.54038,1.8139,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3487.3,88.13141,181.90707,8.42468,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3488.6,70.14706,170.4523,9.86022,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3489.9,52.16272,168.16134,10.95071,2.52058,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3491.2,136.68915,170.4523,12.1618,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3492.5,138.48758,179.61612,10.39117,2.57947,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3493.8,142.08445,191.07089,9.3564,2.87392,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3495.1,143.88289,202.52567,10.39117,2.63836,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3496.4,140.28602,209.39853,10.39117,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3497.7,143.88289,210.54401,8.42468,1.69612,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3499,142.08445,199.08923,6.48134,1.99057,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3500.3,143.88289,187.63446,6.48134,1.87279,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3501.6,138.48758,176.17968,6.15017,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3502.9,138.48758,172.74325,5.25477,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3504.2,133.09228,168.16134,3.83608,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3505.5,125.89854,169.30682,2.52154,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3506.8,133.09228,176.17968,1.84077,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3508.1,131.29385,187.63446,1.27513,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3509.4,131.29385,199.08923,1.03382,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3510.7,133.09228,208.25305,0.79534,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3512,129.49541,203.67114,1.03382,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3513.3,131.29385,192.21637,1.65746,2.46169,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3514.6,133.09228,180.76159,2.80041,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3515.9,136.68915,218.56235,4.7315,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3517.2,131.29385,213.98044,7.19814,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3518.5,133.09228,207.10758,10.39117,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3519.8,129.49541,207.10758,15.0006,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3521.1,134.89072,195.6528,16.65958,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3522.4,134.89072,185.3435,20.54826,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3523.7,136.68915,180.76159,29.66329,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3525,136.68915,203.67114,28.14761,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3526.3,136.68915,192.21637,22.82078,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3527.6,136.68915,180.76159,32.94388,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3528.9,133.09228,175.03421,55.66114,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3530.2,134.89072,186.48898,94.04366,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3531.5,136.68915,197.94376,158.89378,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3532.8,133.09228,197.94376,185.96881,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3534.1,138.48758,186.48898,158.89378,2.52058,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3535.4,138.48758,210.54401,143.07094,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3536.7,134.89072,217.41687,110.06842,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3538,136.68915,211.68949,76.24626,2.69725,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3539.3,134.89072,215.12592,45.12749,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3540.6,136.68915,212.83496,26.70938,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3541.9,125.89854,217.41687,15.80834,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3543.2,127.69698,218.56235,9.86022,2.46169,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3544.5,136.68915,223.14426,7.58574,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3545.8,129.49541,224.28974,10.95071,2.04946,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3547.1,133.09228,218.56235,18.50204,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3548.4,136.68915,216.27139,31.26058,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3549.7,131.29385,217.41687,42.82165,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3551,129.49541,212.83496,65.14564,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3552.3,133.09228,207.10758,104.44436,1.99057,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3553.6,122.30167,210.54401,143.07094,2.04946,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3554.9,129.49541,208.25305,195.98276,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3556.2,131.29385,197.94376,217.65735,1.99057,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3557.5,136.68915,186.48898,185.96881,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3558.8,136.68915,191.07089,128.82375,2.04946,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3560.1,142.08445,179.61612,76.24626,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3561.4,143.88289,219.70783,50.11834,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3562.7,145.68132,216.27139,50.11834,1.99057,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3564,136.68915,209.39853,65.14564,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3565.3,131.29385,203.67114,1.57277,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3566.6,140.28602,201.38019,1.14815,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3567.9,142.08445,203.67114,0.93087,1.99057,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3569.2,145.68132,212.83496,1.49241,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3570.5,143.88289,224.28974,2.52154,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
