Depth/Thickness(m),GR(API),AC(us/m),RT(ohm×m),TOC(%),Journal,Author,Well,Area,DOI1,DOI2,,
3499,142.08445,199.08923,0.811664804,1.99057,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3500.3,143.88289,187.63446,0.811664804,1.87279,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3501.6,138.48758,176.17968,0.78888712,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3502.9,138.48758,172.74325,0.720553712,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3504.2,133.09228,168.16134,0.583887656,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3505.5,125.89854,169.30682,0.401665862,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3506.8,133.09228,176.17968,0.264999528,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3508.1,131.29385,187.63446,0.105554464,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3509.4,131.29385,199.08923,0.01444493,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3510.7,133.09228,208.25305,-0.099447175,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3512,129.49541,203.67114,0.01444493,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3513.3,131.29385,192.21637,0.219443056,2.46169,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3514.6,133.09228,180.76159,0.44722162,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3515.9,136.68915,218.56235,0.674998844,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3517.2,131.29385,213.98044,0.857220289,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3518.5,133.09228,207.10758,1.01666445,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3519.8,129.49541,207.10758,1.17610863,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3521.1,134.89072,195.6528,1.221664048,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3522.4,134.89072,185.3435,1.312775052,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3523.7,136.68915,180.76159,1.472219318,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3525,136.68915,203.67114,1.449441525,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3526.3,136.68915,192.21637,1.358330484,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3527.6,136.68915,180.76159,1.517774747,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3528.9,133.09228,175.03421,1.745552097,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3530.2,134.89072,186.48898,1.973329523,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3531.5,136.68915,197.94376,2.201106897,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3532.8,133.09228,197.94376,2.269440112,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3534.1,138.48758,186.48898,2.201106897,2.52058,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3535.4,138.48758,210.54401,2.155551431,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3536.7,134.89072,217.41687,2.041662732,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3538,136.68915,211.68949,1.882218546,2.69725,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3539.3,134.89072,215.12592,1.654441179,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3540.6,136.68915,212.83496,1.426663807,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3541.9,125.89854,217.41687,1.198886268,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3543.2,127.69698,218.56235,0.993886605,2.46169,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3544.5,136.68915,223.14426,0.879997953,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3545.8,129.49541,224.28974,1.039442278,2.04946,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3547.1,133.09228,218.56235,1.267219616,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3548.4,136.68915,216.27139,1.494997032,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3549.7,131.29385,217.41687,1.631663397,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3551,129.49541,212.83496,1.813885355,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3552.3,133.09228,207.10758,2.018884993,1.99057,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3553.6,122.30167,210.54401,2.155551431,2.04946,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3554.9,129.49541,208.25305,2.292217869,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3556.2,131.29385,197.94376,2.337773337,1.99057,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3557.5,136.68915,186.48898,2.269440112,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3558.8,136.68915,191.07089,2.109995937,2.04946,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3560.1,142.08445,179.61612,1.882218546,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3561.4,143.88289,219.70783,1.699996678,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3562.7,145.68132,216.27139,1.699996678,1.99057,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3564,136.68915,209.39853,1.813885355,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3565.3,131.29385,203.67114,0.196665217,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3566.6,140.28602,201.38019,0.05999863,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3567.9,142.08445,203.67114,-0.031110966,1.99057,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3569.2,145.68132,212.83496,0.17388815,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3570.5,143.88289,224.28974,0.401665862,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3571.8,149.27819,230.01712,0.62944324,2.52058,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3573.1,138.48758,241.4719,0.78888712,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3574.4,131.29385,252.92667,0.652220225,2.04946,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3575.7,136.68915,264.38145,0.492777146,2.04946,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3577,138.48758,216.27139,0.356110029,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3578.3,140.28602,219.70783,0.17388815,2.46169,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3579.6,138.48758,221.99878,0.401665862,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3580.9,134.89072,221.99878,0.583887656,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3582.2,136.68915,219.70783,0.811664804,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3583.5,145.68132,219.70783,1.381108219,2.04946,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3584.8,151.07663,218.56235,1.381108219,2.04946,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3586.1,142.08445,215.12592,1.472219318,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3587.4,140.28602,210.54401,1.403886127,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3588.7,134.89072,209.39853,1.335552773,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3590,134.89072,216.27139,1.267219616,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3591.3,134.89072,219.70783,1.312775052,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3592.6,138.48758,215.12592,1.289997416,1.87279,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3593.9,143.88289,216.27139,1.472219318,2.04946,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3595.2,147.47976,215.12592,1.586107966,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3596.5,154.6735,219.70783,1.677218925,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3597.8,167.26254,227.72617,1.540552447,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3599.1,161.86724,234.59903,1.403886127,2.46169,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3600.4,149.27819,236.88999,1.335552773,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3601.7,147.47976,234.59903,1.449441525,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3603,151.07663,228.87165,1.586107966,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3604.3,154.6735,226.58069,1.722774388,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3605.6,172.65784,232.30808,1.791107574,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3606.9,179.85158,234.59903,1.677218925,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3608.2,172.65784,240.32642,1.517774747,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3609.5,163.66567,217.41687,1.403886127,2.52058,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3610.8,172.65784,223.14426,1.449441525,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3612.1,174.45628,233.45356,1.540552447,2.10835,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3613.4,163.66567,235.74451,1.677218925,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3614.7,169.06098,235.74451,1.608885729,2.46169,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3616,178.05315,228.87165,1.608885729,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3617.3,194.23906,233.45356,1.608885729,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3618.6,210.42497,231.1626,1.699996678,2.4028,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3619.9,214.02184,227.72617,1.517774747,2.04946,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3621.2,201.4328,227.72617,1.289997416,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3622.5,185.24689,221.99878,1.153330928,1.99057,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3623.8,167.26254,213.98044,1.17610863,2.57947,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3625.1,149.27819,224.28974,1.244441899,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3626.4,133.09228,223.14426,1.289997416,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3627.7,280.56393,216.27139,1.198886268,2.34391,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3629,262.57958,204.81662,1.198886268,2.22613,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3630.3,244.59523,213.98044,1.198886268,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3631.6,226.61089,216.27139,1.198886268,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3632.9,208.62654,211.68949,1.062220109,2.28502,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3634.2,190.64219,212.83496,0.902775553,2.16724,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3635.5,172.65784,213.98044,1.062220109,1.57834,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3636.8,154.6735,209.39853,1.244441899,5.99509,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3638.1,136.68915,213.98044,0.743331777,5.52397,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3639.4,118.7048,205.9621,0.78888712,4.93507,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3640.7,136.68915,216.27139,0.857220289,4.46395,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3642,140.28602,226.58069,0.834442322,4.40506,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3643.3,142.08445,221.99878,0.834442322,3.93394,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3644.6,142.08445,220.8533,0.78888712,3.69838,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3645.9,142.08445,218.56235,0.811664804,4.05172,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3647.2,140.28602,213.98044,0.811664804,3.87505,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3648.5,143.88289,240.32642,1.01666445,4.11061,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3649.8,143.88289,232.30808,0.879997953,4.46395,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3651.1,136.68915,225.43521,1.062220109,4.81729,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3652.4,138.48758,223.14426,0.97110878,4.52284,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3653.7,140.28602,220.8533,1.130553112,3.93394,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3655,140.28602,219.70783,1.312775052,3.34504,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3656.3,136.68915,225.43521,1.130553112,2.93281,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3657.6,136.68915,231.1626,0.993886605,2.87392,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3658.9,133.09228,238.03547,1.130553112,2.63836,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3660.2,136.68915,244.90833,1.107775541,2.93281,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3661.5,140.28602,250.63572,1.01666445,2.9917,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3662.8,138.48758,246.05381,1.039442278,2.57947,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3664.1,134.89072,239.18094,0.993886605,2.57947,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3665.4,133.09228,240.32642,1.859440816,2.75614,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3666.7,133.09228,243.76285,1.631663397,2.81503,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3668,133.09228,251.7812,1.403886127,3.10948,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3669.3,134.89072,258.65406,1.17610863,2.75614,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3670.6,136.68915,259.79954,0.97110878,9.70515,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3671.9,136.68915,252.92667,0.857220289,9.11625,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3673.2,129.49541,244.90833,0.993886605,8.52735,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3674.5,129.49541,236.88999,1.221664048,7.93845,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3675.8,133.09228,230.01712,1.449441525,7.34956,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
3677.1,134.89072,221.99878,1.267219616,6.76066,Natural Gas Industry (Chinese Edition),"Wu et al., 2021",WeidongX,Weiyuan/South Sichuan,10.3787/j.issn.1000-0976.2021.05.006,,,
